Customer ID,Age,Gender,Item Purchased,Category,Purchase Amount (USD),Location,Size,Color,Season,Review Rating,Subscription Status,Shipping Type,Discount Applied,Promo Code Used,Previous Purchases,Payment Method,Frequency of Purchases
2907,Tua,0,Coat,Outerwear,Low,Virginia,M,Indigo,Spring,Good,No,Standard,No,No,New Customer,Venmo,Annually
2908,Muda,0,Sunglasses,Accessories,High,Maryland,XL,Lavender,Summer,Good,No,Next Day Air,No,No,Loyal Customer,PayPal,Bi-Weekly
2909,Dewasa,0,Blouse,Clothing,High,Texas,M,Beige,Winter,Fair,No,Store Pickup,No,No,Regular Customer,Debit Card,Every 3 Months
2910,Muda,0,Backpack,Accessories,High,Louisiana,M,Indigo,Winter,Poor,No,Next Day Air,No,No,Loyal Customer,Credit Card,Every 3 Months
2911,Dewasa,0,Belt,Accessories,Low,Mississippi,M,Blue,Summer,Poor,No,Store Pickup,No,No,Loyal Customer,Credit Card,Monthly
2912,Muda,0,Socks,Clothing,Low,Ohio,XL,Orange,Fall,Poor,No,Next Day Air,No,No,Loyal Customer,Venmo,Quarterly
2913,Dewasa,0,Shoes,Footwear,Low,Oregon,M,Yellow,Winter,Good,No,Standard,No,No,Loyal Customer,Cash,Bi-Weekly
2914,Dewasa,0,Coat,Outerwear,High,Wyoming,L,Cyan,Winter,Fair,No,Express,No,No,Regular Customer,Cash,Every 3 Months
2915,Dewasa,0,Sweater,Clothing,High,Pennsylvania,M,Yellow,Fall,Good,No,Express,No,No,New Customer,Debit Card,Bi-Weekly
2916,Muda,0,Shirt,Clothing,Low,Oregon,M,Cyan,Fall,Very Good,No,Express,No,No,Loyal Customer,Debit Card,Bi-Weekly
2917,Tua,0,Shorts,Clothing,Medium,Oklahoma,M,Green,Winter,Poor,No,Express,No,No,Regular Customer,Credit Card,Bi-Weekly
2918,Tua,0,Shirt,Clothing,Medium,Colorado,XL,White,Winter,Poor,No,Store Pickup,No,No,Loyal Customer,Venmo,Annually
2919,Muda,0,Sunglasses,Accessories,High,New York,S,Black,Fall,Excellent,No,Free Shipping,No,No,Loyal Customer,Cash,Weekly
2920,Tua,0,Shoes,Footwear,Medium,Minnesota,L,Charcoal,Winter,Good,No,Standard,No,No,Loyal Customer,Debit Card,Monthly
2921,Dewasa,0,Sunglasses,Accessories,High,Texas,XL,Brown,Spring,Excellent,No,Free Shipping,No,No,New Customer,Debit Card,Bi-Weekly
2922,Muda,0,Handbag,Accessories,Low,Wisconsin,M,Cyan,Fall,Excellent,No,Standard,No,No,Regular Customer,Cash,Fortnightly
2923,Dewasa,0,Sunglasses,Accessories,Medium,Kentucky,L,Beige,Winter,Fair,No,Express,No,No,Regular Customer,PayPal,Quarterly
2924,Muda,0,Shirt,Clothing,Medium,Pennsylvania,M,Magenta,Spring,Very Good,No,2-Day Shipping,No,No,Regular Customer,Cash,Quarterly
2925,Dewasa,0,Shirt,Clothing,Medium,Rhode Island,L,Indigo,Winter,Good,No,Free Shipping,No,No,Loyal Customer,Debit Card,Every 3 Months
2926,Tua,0,Sweater,Clothing,High,Illinois,M,Maroon,Spring,Poor,No,Store Pickup,No,No,Loyal Customer,Credit Card,Every 3 Months
2927,Tua,0,Handbag,Accessories,High,Maryland,M,Gray,Winter,Excellent,No,2-Day Shipping,No,No,New Customer,Cash,Weekly
2928,Dewasa,0,Shirt,Clothing,Low,Missouri,M,Black,Summer,Poor,No,Express,No,No,Regular Customer,Venmo,Bi-Weekly
2929,Dewasa,0,Jewelry,Accessories,High,Alabama,L,Yellow,Spring,Good,No,Store Pickup,No,No,Regular Customer,Credit Card,Weekly
2930,Dewasa,0,Socks,Clothing,Medium,Maine,XL,White,Winter,Very Good,No,Next Day Air,No,No,Loyal Customer,Venmo,Fortnightly
2931,Dewasa,0,T-shirt,Clothing,Medium,Mississippi,M,Orange,Spring,Good,No,Free Shipping,No,No,Regular Customer,Venmo,Monthly
2932,Dewasa,0,Jewelry,Accessories,Low,Alabama,M,Magenta,Fall,Very Good,No,2-Day Shipping,No,No,Loyal Customer,Credit Card,Bi-Weekly
2933,Tua,0,Backpack,Accessories,High,Alaska,L,Black,Spring,Good,No,Express,No,No,New Customer,PayPal,Quarterly
2934,Muda,0,Hat,Accessories,Medium,Illinois,M,Brown,Summer,Good,No,Standard,No,No,Loyal Customer,Venmo,Monthly
2935,Dewasa,0,Gloves,Accessories,Low,Idaho,M,Orange,Fall,Excellent,No,Next Day Air,No,No,Loyal Customer,Bank Transfer,Quarterly
2936,Tua,0,Sneakers,Footwear,Low,North Carolina,XL,Gray,Spring,Excellent,No,Standard,No,No,Regular Customer,Venmo,Weekly
2937,Dewasa,0,Skirt,Clothing,Low,Washington,M,White,Spring,Good,No,Express,No,No,Loyal Customer,PayPal,Weekly
2938,Muda,0,Handbag,Accessories,Low,West Virginia,M,White,Spring,Very Good,No,2-Day Shipping,No,No,Regular Customer,Credit Card,Weekly
2939,Muda,0,Sunglasses,Accessories,Medium,Maine,M,Violet,Fall,Poor,No,Standard,No,No,Regular Customer,Cash,Monthly
2940,Dewasa,0,Sweater,Clothing,Medium,Kentucky,M,Beige,Winter,Very Good,No,Express,No,No,Loyal Customer,Venmo,Weekly
2941,Tua,0,Handbag,Accessories,High,Massachusetts,L,Beige,Summer,Excellent,No,Next Day Air,No,No,Regular Customer,Cash,Monthly
2942,Dewasa,0,Skirt,Clothing,High,Pennsylvania,L,Purple,Spring,Good,No,Free Shipping,No,No,Loyal Customer,PayPal,Monthly
2943,Tua,0,Socks,Clothing,Medium,Hawaii,M,Brown,Summer,Poor,No,Free Shipping,No,No,Loyal Customer,Bank Transfer,Weekly
2944,Muda,0,Shirt,Clothing,Medium,Virginia,M,Orange,Spring,Fair,No,Standard,No,No,Loyal Customer,Credit Card,Monthly
2945,Dewasa,0,Sneakers,Footwear,High,New York,XL,Cyan,Summer,Good,No,Free Shipping,No,No,New Customer,Venmo,Every 3 Months
2946,Dewasa,0,Belt,Accessories,Medium,Delaware,M,Charcoal,Summer,Excellent,No,Free Shipping,No,No,New Customer,Credit Card,Every 3 Months
2947,Dewasa,0,Pants,Clothing,High,Hawaii,L,Purple,Spring,Poor,No,Free Shipping,No,No,Loyal Customer,Bank Transfer,Quarterly
2948,Tua,0,Jewelry,Accessories,Medium,Nebraska,L,Peach,Spring,Very Good,No,Standard,No,No,Loyal Customer,Venmo,Annually
2949,Tua,0,Pants,Clothing,High,Vermont,M,Violet,Winter,Fair,No,Standard,No,No,Loyal Customer,Debit Card,Bi-Weekly
2950,Muda,0,Jewelry,Accessories,High,Iowa,M,Peach,Spring,Good,No,Store Pickup,No,No,Regular Customer,PayPal,Annually
2951,Muda,0,Jeans,Clothing,High,Iowa,S,Maroon,Winter,Very Good,No,2-Day Shipping,No,No,Loyal Customer,Debit Card,Every 3 Months
2952,Dewasa,0,Scarf,Accessories,High,Arkansas,L,Maroon,Fall,Excellent,No,Free Shipping,No,No,Regular Customer,Cash,Weekly
2953,Dewasa,0,Belt,Accessories,Low,Alabama,M,Peach,Spring,Excellent,No,Next Day Air,No,No,New Customer,Debit Card,Monthly
2954,Dewasa,0,Dress,Clothing,High,Maryland,M,Silver,Summer,Excellent,No,Next Day Air,No,No,Regular Customer,Credit Card,Annually
2955,Dewasa,0,T-shirt,Clothing,Low,South Dakota,M,Indigo,Winter,Good,No,Express,No,No,Regular Customer,Credit Card,Annually
2956,Dewasa,0,Boots,Footwear,Medium,Vermont,M,Silver,Winter,Poor,No,Free Shipping,No,No,Loyal Customer,Credit Card,Annually
2957,Tua,0,Dress,Clothing,High,Montana,M,Olive,Fall,Good,No,Standard,No,No,Loyal Customer,Venmo,Monthly
2958,Tua,0,Jewelry,Accessories,Medium,South Dakota,S,Gray,Fall,Excellent,No,Standard,No,No,New Customer,Cash,Annually
2959,Tua,0,Skirt,Clothing,High,Ohio,M,Black,Summer,Very Good,No,Standard,No,No,Loyal Customer,PayPal,Monthly
2960,Dewasa,0,Handbag,Accessories,Low,Texas,L,Maroon,Summer,Excellent,No,Free Shipping,No,No,New Customer,PayPal,Quarterly
2961,Tua,0,Coat,Outerwear,Medium,Indiana,S,Olive,Spring,Good,No,Standard,No,No,Loyal Customer,Credit Card,Weekly
2962,Dewasa,0,Hoodie,Clothing,Medium,New Hampshire,S,Gold,Fall,Poor,No,Free Shipping,No,No,Regular Customer,Debit Card,Bi-Weekly
2963,Tua,0,Pants,Clothing,Low,California,L,Pink,Fall,Good,No,Express,No,No,Loyal Customer,Credit Card,Every 3 Months
2964,Tua,0,Boots,Footwear,High,Maine,M,Brown,Spring,Good,No,Free Shipping,No,No,Loyal Customer,Credit Card,Weekly
2965,Dewasa,0,Coat,Outerwear,Low,Ohio,S,White,Fall,Good,No,2-Day Shipping,No,No,Regular Customer,Venmo,Fortnightly
2966,Dewasa,0,Scarf,Accessories,Medium,Delaware,M,Blue,Summer,Very Good,No,Standard,No,No,Regular Customer,PayPal,Fortnightly
2967,Tua,0,Boots,Footwear,Medium,Oklahoma,L,Orange,Fall,Poor,No,Store Pickup,No,No,Loyal Customer,Debit Card,Every 3 Months
2968,Dewasa,0,Sneakers,Footwear,Low,Indiana,L,Silver,Summer,Fair,No,Free Shipping,No,No,Loyal Customer,Venmo,Annually
2969,Muda,0,Sweater,Clothing,Medium,South Carolina,S,Gray,Fall,Excellent,No,Express,No,No,Regular Customer,Cash,Every 3 Months
2970,Dewasa,0,Belt,Accessories,Medium,Vermont,S,Blue,Fall,Very Good,No,Next Day Air,No,No,Regular Customer,Cash,Every 3 Months
2971,Muda,0,Jewelry,Accessories,High,Kansas,M,White,Winter,Fair,No,Free Shipping,No,No,Loyal Customer,Credit Card,Bi-Weekly
2972,Muda,0,Handbag,Accessories,High,Utah,L,Yellow,Fall,Good,No,Next Day Air,No,No,New Customer,PayPal,Every 3 Months
2973,Dewasa,0,Jacket,Outerwear,Low,New York,S,Indigo,Fall,Very Good,No,Free Shipping,No,No,Regular Customer,Venmo,Every 3 Months
2974,Muda,0,Boots,Footwear,Medium,Indiana,M,Blue,Summer,Poor,No,Store Pickup,No,No,New Customer,Bank Transfer,Fortnightly
2975,Tua,0,Sneakers,Footwear,High,Tennessee,XL,Peach,Summer,Very Good,No,Store Pickup,No,No,Loyal Customer,Credit Card,Weekly
2976,Tua,0,Scarf,Accessories,Medium,Georgia,XL,Lavender,Winter,Very Good,No,2-Day Shipping,No,No,Loyal Customer,Cash,Every 3 Months
2977,Muda,0,Coat,Outerwear,High,Nebraska,M,Silver,Summer,Poor,No,Express,No,No,Loyal Customer,Cash,Fortnightly
2978,Dewasa,0,Shorts,Clothing,Medium,Washington,L,Gold,Winter,Fair,No,Standard,No,No,Regular Customer,Venmo,Annually
2979,Tua,0,Shorts,Clothing,Medium,Idaho,S,Cyan,Spring,Good,No,Free Shipping,No,No,Loyal Customer,Bank Transfer,Fortnightly
2980,Dewasa,0,Jeans,Clothing,High,Louisiana,L,Olive,Fall,Poor,No,Next Day Air,No,No,Regular Customer,PayPal,Weekly
2981,Tua,0,Gloves,Accessories,High,New Jersey,L,Teal,Fall,Very Good,No,2-Day Shipping,No,No,New Customer,Bank Transfer,Monthly
2982,Muda,0,Pants,Clothing,Low,Delaware,L,Pink,Winter,Excellent,No,Standard,No,No,Loyal Customer,Venmo,Annually
2983,Dewasa,0,Dress,Clothing,Medium,Wisconsin,M,Orange,Summer,Good,No,Store Pickup,No,No,New Customer,Credit Card,Weekly
2984,Tua,0,Pants,Clothing,Medium,West Virginia,M,Charcoal,Winter,Poor,No,2-Day Shipping,No,No,New Customer,Credit Card,Quarterly
2985,Dewasa,0,Gloves,Accessories,Low,Texas,L,Red,Spring,Very Good,No,2-Day Shipping,No,No,Loyal Customer,Debit Card,Bi-Weekly
2986,Dewasa,0,Belt,Accessories,Low,Hawaii,S,Teal,Summer,Poor,No,Express,No,No,Regular Customer,Cash,Bi-Weekly
2987,Tua,0,Belt,Accessories,High,Arizona,S,Silver,Summer,Fair,No,2-Day Shipping,No,No,Regular Customer,Credit Card,Monthly
2988,Tua,0,Skirt,Clothing,Low,Louisiana,L,Black,Winter,Poor,No,Store Pickup,No,No,Loyal Customer,Cash,Monthly
2989,Tua,0,Socks,Clothing,Medium,Nevada,S,Pink,Spring,Excellent,No,2-Day Shipping,No,No,Loyal Customer,Debit Card,Monthly
2990,Dewasa,0,Belt,Accessories,Low,Rhode Island,XL,Teal,Summer,Very Good,No,2-Day Shipping,No,No,New Customer,Credit Card,Weekly
2991,Tua,0,Shirt,Clothing,High,Illinois,M,Teal,Fall,Very Good,No,Free Shipping,No,No,Regular Customer,Venmo,Monthly
2992,Tua,0,Dress,Clothing,High,Utah,L,Green,Summer,Good,No,Standard,No,No,New Customer,PayPal,Bi-Weekly
2993,Dewasa,0,Socks,Clothing,Medium,North Dakota,M,Charcoal,Spring,Good,No,Store Pickup,No,No,Regular Customer,Venmo,Weekly
2994,Dewasa,0,Jacket,Outerwear,Low,Kansas,L,Indigo,Spring,Very Good,No,Free Shipping,No,No,Regular Customer,Cash,Bi-Weekly
2995,Tua,0,Sweater,Clothing,High,Nevada,S,White,Winter,Fair,No,Store Pickup,No,No,Regular Customer,Bank Transfer,Quarterly
2996,Muda,0,Jeans,Clothing,High,Virginia,M,Orange,Summer,Poor,No,Standard,No,No,Loyal Customer,Debit Card,Bi-Weekly
2997,Tua,0,Jewelry,Accessories,High,Utah,M,White,Spring,Poor,No,Express,No,No,New Customer,Venmo,Every 3 Months
2998,Dewasa,0,Sweater,Clothing,Low,Idaho,S,Yellow,Spring,Poor,No,Next Day Air,No,No,Regular Customer,Venmo,Every 3 Months
2999,Dewasa,0,Hoodie,Clothing,Medium,Alaska,M,Red,Summer,Excellent,No,Express,No,No,Loyal Customer,Debit Card,Quarterly
3000,Dewasa,0,Sunglasses,Accessories,Medium,New Hampshire,S,Charcoal,Winter,Good,No,Standard,No,No,New Customer,Cash,Monthly
3001,Tua,0,Sandals,Footwear,Medium,Ohio,M,Lavender,Winter,Good,No,Express,No,No,New Customer,PayPal,Weekly
3002,Muda,0,Coat,Outerwear,Low,Montana,L,Charcoal,Summer,Excellent,No,Express,No,No,Loyal Customer,Credit Card,Quarterly
3003,Tua,0,Belt,Accessories,Low,Louisiana,M,Maroon,Fall,Good,No,Next Day Air,No,No,Regular Customer,Bank Transfer,Quarterly
3004,Tua,0,Blouse,Clothing,Medium,Oregon,M,Brown,Fall,Poor,No,Express,No,No,Regular Customer,Credit Card,Every 3 Months
3005,Dewasa,0,Skirt,Clothing,High,Arizona,M,Lavender,Winter,Good,No,Store Pickup,No,No,Regular Customer,Venmo,Fortnightly
3006,Muda,0,Shorts,Clothing,Medium,Alaska,XL,Brown,Spring,Fair,No,Express,No,No,New Customer,Venmo,Weekly
3007,Dewasa,0,Dress,Clothing,High,Utah,M,Olive,Summer,Good,No,Store Pickup,No,No,Regular Customer,Venmo,Bi-Weekly
3008,Muda,0,Sunglasses,Accessories,Medium,New York,L,Lavender,Winter,Poor,No,Next Day Air,No,No,Loyal Customer,Venmo,Weekly
3009,Dewasa,0,Shoes,Footwear,High,New Mexico,M,Gold,Winter,Excellent,No,Free Shipping,No,No,Regular Customer,PayPal,Weekly
3010,Tua,0,Belt,Accessories,High,Louisiana,M,Silver,Winter,Excellent,No,Free Shipping,No,No,New Customer,Venmo,Fortnightly
3011,Tua,0,Belt,Accessories,Medium,Ohio,M,Violet,Winter,Fair,No,Free Shipping,No,No,Regular Customer,Credit Card,Annually
3012,Muda,0,Belt,Accessories,Medium,Nevada,S,Brown,Summer,Poor,No,Next Day Air,No,No,Regular Customer,Credit Card,Every 3 Months
3013,Dewasa,0,Belt,Accessories,Medium,Idaho,M,Teal,Fall,Fair,No,Standard,No,No,Regular Customer,PayPal,Annually
3014,Dewasa,0,Skirt,Clothing,Medium,Arizona,L,Peach,Summer,Very Good,No,Store Pickup,No,No,Regular Customer,Cash,Monthly
3015,Muda,0,T-shirt,Clothing,Medium,Utah,M,Maroon,Spring,Very Good,No,Express,No,No,Loyal Customer,PayPal,Every 3 Months
3016,Dewasa,0,Scarf,Accessories,Low,Wyoming,XL,Lavender,Spring,Poor,No,Express,No,No,Loyal Customer,Bank Transfer,Bi-Weekly
3017,Muda,0,Blouse,Clothing,Low,Indiana,L,Lavender,Summer,Excellent,No,Store Pickup,No,No,Loyal Customer,Bank Transfer,Quarterly
3018,Tua,0,Sunglasses,Accessories,High,Wisconsin,S,Purple,Summer,Fair,No,Next Day Air,No,No,Regular Customer,Cash,Bi-Weekly
3019,Dewasa,0,Boots,Footwear,Medium,Texas,M,Green,Summer,Poor,No,Free Shipping,No,No,Regular Customer,Debit Card,Bi-Weekly
3020,Muda,0,Jacket,Outerwear,Medium,Utah,M,Yellow,Winter,Good,No,2-Day Shipping,No,No,Regular Customer,PayPal,Annually
3021,Muda,0,Jeans,Clothing,High,Arkansas,S,Charcoal,Fall,Poor,No,Store Pickup,No,No,Loyal Customer,Venmo,Every 3 Months
3022,Tua,0,Sunglasses,Accessories,High,Pennsylvania,S,Blue,Summer,Very Good,No,2-Day Shipping,No,No,Loyal Customer,Cash,Quarterly
3023,Tua,0,Sandals,Footwear,Low,Georgia,M,Lavender,Fall,Good,No,Free Shipping,No,No,Regular Customer,PayPal,Weekly
3024,Dewasa,0,Backpack,Accessories,Low,Indiana,M,Brown,Summer,Poor,No,Express,No,No,New Customer,PayPal,Quarterly
3025,Tua,0,Blouse,Clothing,High,Idaho,S,White,Spring,Good,No,Free Shipping,No,No,Loyal Customer,Credit Card,Every 3 Months
3026,Dewasa,0,Shoes,Footwear,Medium,Montana,XL,Green,Summer,Fair,No,Store Pickup,No,No,New Customer,PayPal,Monthly
3027,Tua,0,Shirt,Clothing,Medium,Tennessee,L,Magenta,Fall,Poor,No,Free Shipping,No,No,New Customer,Credit Card,Annually
3028,Tua,0,Hoodie,Clothing,Low,West Virginia,XL,Peach,Winter,Poor,No,2-Day Shipping,No,No,Loyal Customer,Credit Card,Quarterly
3029,Tua,0,Dress,Clothing,High,California,L,Charcoal,Summer,Poor,No,Free Shipping,No,No,New Customer,PayPal,Every 3 Months
3030,Tua,0,Dress,Clothing,High,Georgia,M,Gold,Summer,Fair,No,Free Shipping,No,No,New Customer,Debit Card,Quarterly
3031,Dewasa,0,Sneakers,Footwear,Low,Maryland,XL,Purple,Spring,Poor,No,2-Day Shipping,No,No,Regular Customer,Credit Card,Weekly
3032,Tua,0,Blouse,Clothing,High,Idaho,L,Teal,Summer,Excellent,No,2-Day Shipping,No,No,Loyal Customer,Credit Card,Monthly
3033,Muda,0,Backpack,Accessories,Medium,California,XL,Green,Summer,Fair,No,Next Day Air,No,No,Regular Customer,Credit Card,Quarterly
3034,Muda,0,Sweater,Clothing,Medium,Alabama,L,Orange,Spring,Poor,No,Store Pickup,No,No,New Customer,PayPal,Weekly
3035,Tua,0,Boots,Footwear,Low,Utah,L,Peach,Spring,Fair,No,2-Day Shipping,No,No,Regular Customer,Credit Card,Quarterly
3036,Tua,0,Handbag,Accessories,Medium,Kentucky,M,Gold,Spring,Very Good,No,Free Shipping,No,No,Regular Customer,Cash,Bi-Weekly
3037,Dewasa,0,Hoodie,Clothing,Medium,Vermont,S,Violet,Spring,Very Good,No,Next Day Air,No,No,New Customer,Venmo,Fortnightly
3038,Tua,0,Belt,Accessories,Medium,Iowa,L,Charcoal,Summer,Excellent,No,Next Day Air,No,No,New Customer,Cash,Annually
3039,Tua,0,Jewelry,Accessories,Low,Georgia,M,Brown,Summer,Very Good,No,Free Shipping,No,No,Loyal Customer,Debit Card,Annually
3040,Tua,0,Blouse,Clothing,Medium,Alabama,L,Blue,Spring,Fair,No,Next Day Air,No,No,Loyal Customer,PayPal,Bi-Weekly
3041,Muda,0,Handbag,Accessories,Low,Nebraska,M,Gold,Fall,Very Good,No,Express,No,No,New Customer,Cash,Fortnightly
3042,Dewasa,0,Handbag,Accessories,High,Rhode Island,M,Orange,Winter,Good,No,Express,No,No,Loyal Customer,PayPal,Monthly
3043,Tua,0,Coat,Outerwear,Low,South Dakota,L,Turquoise,Winter,Poor,No,Next Day Air,No,No,Regular Customer,PayPal,Every 3 Months
3044,Dewasa,0,Belt,Accessories,High,Illinois,S,Peach,Fall,Poor,No,Store Pickup,No,No,Regular Customer,Credit Card,Monthly
3045,Muda,0,Boots,Footwear,Medium,North Carolina,M,Magenta,Winter,Poor,No,Free Shipping,No,No,New Customer,Bank Transfer,Quarterly
3046,Dewasa,0,Socks,Clothing,Low,Florida,L,Black,Winter,Excellent,No,2-Day Shipping,No,No,New Customer,PayPal,Bi-Weekly
3047,Tua,0,Shoes,Footwear,Medium,Pennsylvania,M,White,Spring,Fair,No,Store Pickup,No,No,Regular Customer,Cash,Every 3 Months
3048,Muda,0,Sneakers,Footwear,High,Vermont,M,Violet,Fall,Very Good,No,2-Day Shipping,No,No,New Customer,PayPal,Bi-Weekly
3049,Tua,0,Jewelry,Accessories,High,Colorado,M,Olive,Summer,Good,No,Standard,No,No,Loyal Customer,Venmo,Fortnightly
3050,Dewasa,0,Handbag,Accessories,Medium,Utah,L,Red,Summer,Poor,No,Next Day Air,No,No,Loyal Customer,Bank Transfer,Bi-Weekly
3051,Dewasa,0,Coat,Outerwear,High,Kentucky,S,Green,Spring,Good,No,Standard,No,No,Loyal Customer,Venmo,Every 3 Months
3052,Dewasa,0,Sunglasses,Accessories,Medium,Wyoming,L,Gold,Summer,Excellent,No,Express,No,No,Loyal Customer,Debit Card,Every 3 Months
3053,Dewasa,0,Shoes,Footwear,Low,Maine,XL,Olive,Spring,Very Good,No,Store Pickup,No,No,New Customer,Bank Transfer,Fortnightly
3054,Dewasa,0,Shoes,Footwear,High,Maine,L,Brown,Winter,Fair,No,Next Day Air,No,No,Regular Customer,Bank Transfer,Monthly
3055,Dewasa,0,Boots,Footwear,Medium,New Hampshire,S,Magenta,Summer,Excellent,No,2-Day Shipping,No,No,Loyal Customer,Venmo,Monthly
3056,Muda,0,Sandals,Footwear,Low,Kansas,M,Violet,Fall,Excellent,No,Standard,No,No,New Customer,Debit Card,Bi-Weekly
3057,Tua,0,Gloves,Accessories,Medium,New Jersey,M,Beige,Spring,Good,No,Standard,No,No,Regular Customer,Cash,Bi-Weekly
3058,Tua,0,Backpack,Accessories,Low,North Carolina,M,Blue,Spring,Fair,No,Next Day Air,No,No,Loyal Customer,Bank Transfer,Weekly
3059,Dewasa,0,Handbag,Accessories,High,West Virginia,S,Orange,Winter,Good,No,Store Pickup,No,No,New Customer,Bank Transfer,Fortnightly
3060,Dewasa,0,Sweater,Clothing,High,Kentucky,L,Maroon,Spring,Fair,No,Express,No,No,Loyal Customer,Credit Card,Quarterly
3061,Dewasa,0,Coat,Outerwear,High,California,S,Charcoal,Summer,Excellent,No,Store Pickup,No,No,New Customer,Venmo,Monthly
3062,Dewasa,0,T-shirt,Clothing,Medium,South Dakota,L,Olive,Fall,Very Good,No,Express,No,No,Regular Customer,PayPal,Every 3 Months
3063,Tua,0,Backpack,Accessories,High,California,L,Green,Fall,Fair,No,Standard,No,No,Loyal Customer,PayPal,Monthly
3064,Muda,0,Sunglasses,Accessories,Medium,Connecticut,L,Brown,Winter,Good,No,Store Pickup,No,No,Regular Customer,Credit Card,Fortnightly
3065,Muda,0,Belt,Accessories,High,Idaho,S,Cyan,Winter,Good,No,Express,No,No,Loyal Customer,Bank Transfer,Quarterly
3066,Dewasa,0,Jacket,Outerwear,Medium,North Dakota,M,Beige,Fall,Poor,No,Store Pickup,No,No,New Customer,Venmo,Bi-Weekly
3067,Tua,0,Skirt,Clothing,Medium,Michigan,L,Teal,Summer,Very Good,No,Free Shipping,No,No,Regular Customer,Venmo,Every 3 Months
3068,Tua,0,Belt,Accessories,Low,Missouri,S,Gray,Spring,Fair,No,Free Shipping,No,No,New Customer,Cash,Weekly
3069,Dewasa,0,Boots,Footwear,Low,California,M,Indigo,Winter,Very Good,No,Express,No,No,New Customer,Debit Card,Weekly
3070,Tua,0,Jeans,Clothing,High,Delaware,L,Magenta,Spring,Excellent,No,Express,No,No,Regular Customer,Debit Card,Quarterly
3071,Tua,0,Shoes,Footwear,Low,Alabama,XL,Red,Fall,Poor,No,Free Shipping,No,No,Loyal Customer,PayPal,Bi-Weekly
3072,Muda,0,Sweater,Clothing,Medium,New Hampshire,L,Turquoise,Spring,Fair,No,Next Day Air,No,No,New Customer,PayPal,Monthly
3073,Muda,0,Jewelry,Accessories,High,New York,L,Peach,Spring,Fair,No,Standard,No,No,Loyal Customer,PayPal,Quarterly
3074,Tua,0,Shirt,Clothing,Medium,Oregon,L,White,Winter,Good,No,Free Shipping,No,No,New Customer,Debit Card,Bi-Weekly
3075,Muda,0,Boots,Footwear,Medium,Massachusetts,L,Maroon,Winter,Very Good,No,Next Day Air,No,No,Loyal Customer,Debit Card,Fortnightly
3076,Tua,0,Shorts,Clothing,High,Utah,XL,Beige,Winter,Good,No,Standard,No,No,Regular Customer,PayPal,Every 3 Months
3077,Tua,0,Handbag,Accessories,Medium,New Hampshire,M,Blue,Summer,Good,No,Express,No,No,Regular Customer,Venmo,Bi-Weekly
3078,Tua,0,Sweater,Clothing,High,Illinois,S,Red,Spring,Poor,No,Store Pickup,No,No,Loyal Customer,Debit Card,Bi-Weekly
3079,Dewasa,0,Belt,Accessories,High,Alaska,M,Blue,Spring,Poor,No,2-Day Shipping,No,No,Regular Customer,Bank Transfer,Bi-Weekly
3080,Dewasa,0,Belt,Accessories,Low,Wyoming,M,Maroon,Fall,Good,No,Store Pickup,No,No,New Customer,Bank Transfer,Annually
3081,Tua,0,Hoodie,Clothing,Medium,Colorado,L,Yellow,Spring,Very Good,No,Next Day Air,No,No,New Customer,Cash,Bi-Weekly
3082,Tua,0,Sneakers,Footwear,Medium,Vermont,L,Pink,Winter,Excellent,No,Next Day Air,No,No,Regular Customer,Credit Card,Weekly
3083,Tua,0,T-shirt,Clothing,High,Utah,M,Maroon,Spring,Good,No,Next Day Air,No,No,Regular Customer,Bank Transfer,Annually
3084,Muda,0,Pants,Clothing,Low,Illinois,S,Purple,Summer,Fair,No,Store Pickup,No,No,Loyal Customer,PayPal,Quarterly
3085,Dewasa,0,Scarf,Accessories,Low,Idaho,S,Indigo,Spring,Fair,No,Store Pickup,No,No,Loyal Customer,PayPal,Monthly
3086,Muda,0,Sweater,Clothing,Medium,Nevada,L,Gray,Winter,Poor,No,Store Pickup,No,No,New Customer,Venmo,Every 3 Months
3087,Dewasa,0,Handbag,Accessories,High,Utah,M,Lavender,Summer,Fair,No,Next Day Air,No,No,Loyal Customer,Venmo,Every 3 Months
3088,Tua,0,Shirt,Clothing,High,North Carolina,M,Charcoal,Spring,Fair,No,Free Shipping,No,No,Loyal Customer,Bank Transfer,Monthly
3089,Dewasa,0,Dress,Clothing,Medium,Arkansas,M,Teal,Spring,Fair,No,Store Pickup,No,No,Loyal Customer,Bank Transfer,Quarterly
3090,Dewasa,0,Sandals,Footwear,Low,North Carolina,L,Blue,Fall,Excellent,No,Free Shipping,No,No,Regular Customer,Cash,Bi-Weekly
